29.0,349.2
30.0,347.2
34.0,338.2
35.0,324.2
35.0,306.2
35.0,282.2
35.0,250.2
34.0,219.2
32.0,195.2
30.0,176.2
28.0,163.2
28.0,152.2
28.0,140.2
28.0,132.2
28.0,130.2
28.0,131.2
28.0,134.2
29.0,146.2
32.0,162.2
36.0,180.2
42.0,199.2
46.0,214.2
50.0,223.2
55.0,229.2
61.0,232.2
66.0,232.2
72.0,228.2
79.0,219.2
84.0,210.2
87.0,200.2
90.0,188.2
93.0,176.2
95.0,164.2
98.0,152.2
101.0,141.2
104.0,132.2
106.0,124.2
108.0,120.2
109.0,120.2
110.0,120.2
111.0,121.2
112.0,122.2
158.0,179.2
158.0,178.2
158.0,178.2
159.0,177.2
163.0,176.2
169.0,174.2
176.0,174.2
185.0,175.2
194.0,178.2
201.0,183.2
205.0,189.2
206.0,195.2
208.0,200.2
210.0,207.2
211.0,213.2
213.0,220.2
214.0,228.2
214.0,233.2
213.0,235.2
212.0,235.2
209.0,234.2
203.0,230.2
197.0,224.2
189.0,216.2
182.0,204.2
176.0,192.2
176.0,173.2
181.0,156.2
191.0,140.2
198.0,135.2
202.0,133.2
208.0,132.2
217.0,131.2
228.0,130.2
237.0,130.2
241.0,131.2
242.0,132.2
242.0,133.2
242.0,136.2
242.0,138.2
268.0,327.2
269.0,327.2
271.0,322.2
274.0,309.2
274.0,290.2
274.0,261.2
274.0,240.2
272.0,223.2
272.0,207.2
272.0,192.2
272.0,174.2
274.0,154.2
274.0,133.2
274.0,122.2
273.0,116.2
273.0,112.2
273.0,113.2
316.0,324.2
317.0,324.2
318.0,315.2
322.0,297.2
326.0,275.2
330.0,248.2
333.0,220.2
336.0,196.2
340.0,167.2
344.0,145.2
346.0,127.2
349.0,116.2
350.0,110.2
350.0,110.2
350.0,111.2
354.0,112.2
357.0,112.2
434.0,232.2
430.0,229.2
424.0,224.2
421.0,218.2
418.0,209.2
417.0,196.2
416.0,183.2
414.0,165.2
414.0,148.2
417.0,136.2
423.0,128.2
431.0,124.2
441.0,123.2
453.0,124.2
466.0,129.2
478.0,136.2
486.0,144.2
490.0,150.2
492.0,156.2
494.0,161.2
495.0,166.2
496.0,172.2
496.0,178.2
494.0,185.2
490.0,192.2
485.0,196.2
478.0,201.2
474.0,204.2
470.0,208.2
466.0,211.2
464.0,215.2
461.0,218.2
458.0,223.2
455.0,226.2
453.0,229.2
451.0,231.2
448.0,232.2
446.0,233.2
442.0,233.2
441.0,233.2
438.0,233.2
432.0,233.2
422.0,232.2
411.0,232.2
400.0,230.2
398.0,229.2
514.0,340.2
517.0,337.2
521.0,328.2
526.0,312.2
532.0,296.2
537.0,276.2
542.0,254.2
546.0,233.2
550.0,216.2
553.0,205.2
554.0,200.2
554.0,199.2
554.0,200.2
555.0,200.2
557.0,207.2
558.0,217.2
560.0,227.2
561.0,235.2
562.0,244.2
563.0,256.2
565.0,272.2
566.0,288.2
568.0,301.2
570.0,312.2
573.0,321.2
576.0,328.2
578.0,333.2
578.0,335.2
578.0,336.2
577.0,336.2
573.0,336.2
567.0,336.2
561.0,336.2
554.0,335.2
547.0,335.2
539.0,335.2
535.0,335.2
533.0,335.2
531.0,336.2
530.0,336.2
528.0,336.2
551.0,162.2
550.0,162.2
549.0,163.2
547.0,163.2
545.0,163.2
543.0,162.2
542.0,160.2
541.0,155.2
539.0,148.2
538.0,142.2
538.0,137.2
540.0,134.2
542.0,132.2
545.0,132.2
548.0,132.2
550.0,132.2
552.0,132.2
554.0,132.2
556.0,132.2
558.0,136.2
558.0,140.2
558.0,144.2
558.0,148.2
558.0,149.2
558.0,150.2
558.0,151.2
558.0,152.2
558.0,152.2
555.0,154.2
552.0,157.2
550.0,160.2
549.0,162.2
548.0,163.2
548.0,164.2
547.0,165.2
41.0,80.2
42.0,80.2
46.0,76.2
54.0,68.2
64.0,60.2
76.0,51.2
86.0,48.2
92.0,48.2
97.0,51.2
103.0,55.2
110.0,58.2
122.0,60.2
138.0,63.2
150.0,65.2
163.0,68.2
174.0,71.2
185.0,72.2
196.0,72.2
210.0,70.2
222.0,68.2
231.0,66.2
238.0,62.2
244.0,58.2
250.0,53.2
258.0,46.2
268.0,40.2
278.0,35.2
286.0,34.2
294.0,36.2
298.0,42.2
304.0,51.2
310.0,58.2
315.0,65.2
324.0,72.2
340.0,76.2
358.0,78.2
381.0,78.2
400.0,77.2
412.0,74.2
422.0,72.2
428.0,68.2
434.0,64.2
441.0,61.2
446.0,58.2
450.0,56.2
450.0,56.2
452.0,56.2
456.0,59.2
462.0,63.2
471.0,68.2
478.0,72.2
489.0,74.2
499.0,75.2
514.0,73.2
528.0,69.2
542.0,65.2
553.0,62.2
560.0,60.2
563.0,59.2
568.0,56.2
575.0,52.2
580.0,51.2
582.0,51.2
582.0,51.2
584.0,52.2
