188.0,289.7
188.0,289.7
189.0,289.7
191.0,289.7
195.0,289.7
200.0,288.7
204.0,286.7
207.0,286.7
211.0,285.7
214.0,284.7
216.0,284.7
217.0,285.7
218.0,285.7
218.0,286.7
219.0,287.7
220.0,288.7
221.0,289.7
224.0,291.7
227.0,292.7
231.0,293.7
238.0,296.7
247.0,298.7
256.0,299.7
263.0,299.7
267.0,298.7
270.0,296.7
274.0,293.7
277.0,287.7
281.0,280.7
286.0,268.7
294.0,255.7
305.0,241.7
321.0,227.7
342.0,217.7
360.0,213.7
370.0,213.7
375.0,213.7
376.0,213.7
377.0,213.7
377.0,213.7
377.0,212.7
378.0,211.7
379.0,211.7
380.0,210.7
375.0,211.7
375.0,211.7
373.0,211.7
372.0,211.7
369.0,211.7
367.0,210.7
365.0,210.7
365.0,210.7
365.0,209.7
364.0,209.7
362.0,208.7
360.0,207.7
358.0,206.7
356.0,205.7
353.0,204.7
351.0,203.7
349.0,201.7
347.0,200.7
346.0,199.7
345.0,198.7
342.0,196.7
339.0,194.7
335.0,192.7
331.0,191.7
327.0,188.7
325.0,186.7
322.0,184.7
319.0,182.7
316.0,181.7
314.0,179.7
312.0,178.7
311.0,178.7
310.0,177.7
310.0,177.7
310.0,177.7
309.0,177.7
308.0,177.7
307.0,178.7
306.0,178.7
305.0,178.7
305.0,178.7
305.0,178.7
305.0,178.7
217.0,279.7
217.0,279.7
218.0,278.7
218.0,276.7
219.0,275.7
220.0,273.7
220.0,271.7
220.0,268.7
220.0,265.7
220.0,262.7
220.0,258.7
220.0,254.7
220.0,250.7
221.0,244.7
223.0,240.7
225.0,236.7
227.0,231.7
229.0,227.7
231.0,223.7
233.0,220.7
235.0,216.7
237.0,213.7
239.0,210.7
241.0,207.7
243.0,204.7
245.0,202.7
248.0,200.7
251.0,199.7
252.0,198.7
252.0,198.7
252.0,199.7
250.0,198.7
251.0,198.7
251.0,198.7
252.0,197.7
253.0,196.7
255.0,194.7
257.0,192.7
259.0,190.7
261.0,188.7
263.0,187.7
265.0,185.7
268.0,184.7
270.0,183.7
273.0,182.7
276.0,182.7
279.0,182.7
280.0,181.7
280.0,181.7
280.0,181.7
281.0,180.7
282.0,179.7
284.0,178.7
285.0,178.7
286.0,178.7
286.0,178.7
286.0,178.7
286.0,176.7
286.0,174.7
286.0,172.7
286.0,169.7
286.0,166.7
286.0,164.7
285.0,161.7
285.0,160.7
285.0,158.7
285.0,158.7
282.0,157.7
282.0,158.7
282.0,158.7
281.0,158.7
280.0,158.7
277.0,158.7
274.0,158.7
272.0,158.7
270.0,157.7
270.0,156.7
269.0,155.7
269.0,154.7
269.0,153.7
269.0,153.7
269.0,153.7
270.0,153.7
270.0,153.7
271.0,153.7
272.0,153.7
275.0,154.7
279.0,154.7
282.0,154.7
283.0,154.7
284.0,154.7
284.0,154.7
285.0,154.7
287.0,154.7
288.0,154.7
288.0,154.7
287.0,156.7
289.0,156.7
291.0,155.7
294.0,154.7
296.0,153.7
297.0,152.7
298.0,151.7
299.0,151.7
300.0,150.7
300.0,150.7
306.0,176.7
305.0,176.7
304.0,176.7
301.0,176.7
299.0,176.7
296.0,175.7
294.0,175.7
293.0,175.7
293.0,175.7
292.0,175.7
292.0,174.7
293.0,173.7
294.0,173.7
294.0,173.7
296.0,174.7
297.0,174.7
297.0,173.7
297.0,173.7
297.0,173.7
297.0,172.7
297.0,171.7
297.0,169.7
297.0,168.7
297.0,167.7
297.0,166.7
297.0,164.7
297.0,162.7
297.0,161.7
297.0,159.7
298.0,158.7
298.0,157.7
301.0,160.7
301.0,159.7
302.0,159.7
302.0,159.7
304.0,160.7
306.0,161.7
309.0,161.7
310.0,161.7
310.0,161.7
310.0,160.7
311.0,160.7
311.0,160.7
312.0,159.7
312.0,159.7
312.0,158.7
313.0,158.7
314.0,157.7
314.0,156.7
314.0,156.7
315.0,156.7
315.0,155.7
316.0,154.7
316.0,154.7
297.0,162.7
296.0,162.7
295.0,162.7
293.0,161.7
293.0,161.7
293.0,161.7
294.0,161.7
296.0,162.7
299.0,163.7
301.0,163.7
302.0,163.7
302.0,162.7
302.0,162.7
302.0,161.7
303.0,161.7
233.0,296.7
234.0,296.7
235.0,296.7
235.0,296.7
236.0,296.7
237.0,296.7
237.0,296.7
239.0,296.7
241.0,296.7
243.0,296.7
245.0,297.7
245.0,297.7
246.0,297.7
248.0,297.7
252.0,297.7
256.0,296.7
260.0,296.7
261.0,296.7
261.0,296.7
262.0,296.7
263.0,296.7
265.0,296.7
268.0,295.7
270.0,295.7
271.0,294.7
272.0,293.7
274.0,291.7
276.0,290.7
278.0,288.7
279.0,287.7
280.0,285.7
281.0,283.7
282.0,282.7
283.0,281.7
284.0,280.7
285.0,278.7
285.0,277.7
287.0,276.7
287.0,275.7
287.0,274.7
289.0,273.7
290.0,271.7
290.0,270.7
291.0,268.7
292.0,266.7
292.0,264.7
294.0,262.7
295.0,259.7
297.0,257.7
298.0,256.7
299.0,254.7
300.0,252.7
300.0,251.7
302.0,249.7
303.0,248.7
303.0,248.7
304.0,247.7
305.0,246.7
307.0,244.7
309.0,243.7
311.0,242.7
313.0,240.7
315.0,239.7
316.0,238.7
317.0,237.7
319.0,236.7
320.0,235.7
321.0,234.7
322.0,233.7
323.0,232.7
325.0,231.7
327.0,231.7
329.0,230.7
330.0,228.7
332.0,228.7
332.0,227.7
334.0,226.7
335.0,226.7
337.0,226.7
337.0,225.7
338.0,224.7
340.0,224.7
341.0,223.7
343.0,222.7
345.0,221.7
346.0,221.7
347.0,220.7
349.0,219.7
350.0,218.7
351.0,218.7
352.0,217.7
354.0,216.7
355.0,215.7
357.0,214.7
359.0,213.7
360.0,213.7
362.0,212.7
363.0,212.7
365.0,211.7
366.0,211.7
368.0,210.7
370.0,209.7
370.0,209.7
240.0,290.7
240.0,290.7
240.0,290.7
240.0,290.7
241.0,290.7
242.0,290.7
