Date,Close/Last,Volume,Open,High,Low
10/31/2024,$138.24,2620323,$139.09,$140.35,$137.3966
10/30/2024,$140.18,2023653,$140.05,$141.82,$139.93
10/29/2024,$139.33,2234729,$140.00,$140.49,$138.735
10/28/2024,$140.75,2716386,$141.34,$142.14,$139.88
10/25/2024,$139.88,2866224,$144.60,$144.67,$138.90
10/24/2024,$143.28,4353815,$143.04,$147.1499,$141.31
10/23/2024,$138.55,4774705,$140.03,$141.31,$137.94
10/22/2024,$140.17,2200225,$139.69,$140.98,$138.955
10/21/2024,$140.57,2853688,$139.80,$141.68,$139.742
10/18/2024,$139.81,2954453,$137.87,$140.1537,$137.35
10/17/2024,$137.84,3135704,$137.00,$139.82,$136.36
10/16/2024,$135.67,2433170,$136.29,$137.88,$135.20
10/15/2024,$135.78,2352643,$136.86,$137.80,$135.14
10/14/2024,$136.54,1941063,$136.23,$137.11,$134.72
10/11/2024,$135.59,2084733,$134.08,$135.90,$134.08
10/10/2024,$133.12,3215732,$134.51,$135.25,$133.03
10/09/2024,$134.95,2863896,$131.79,$135.10,$131.55
10/08/2024,$131.35,2069536,$131.70,$132.45,$130.74
10/07/2024,$131.33,2291677,$132.91,$133.70,$130.23
10/04/2024,$133.28,2096768,$133.16,$133.55,$131.675
10/03/2024,$130.90,2147440,$131.69,$132.09,$129.63
10/02/2024,$132.22,2118734,$130.00,$132.86,$130.00
10/01/2024,$129.87,2577682,$130.58,$131.52,$128.70
09/30/2024,$130.58,3315293,$131.32,$131.84,$128.37
09/27/2024,$132.14,2909347,$131.95,$132.96,$130.73
09/26/2024,$131.38,1903638,$132.97,$133.88,$130.95
09/25/2024,$131.67,1415084,$132.48,$132.94,$131.50
09/24/2024,$132.39,1987136,$132.65,$133.13,$131.12
09/23/2024,$132.60,1942470,$134.00,$134.8499,$131.45
09/20/2024,$133.23,5417376,$131.56,$133.47,$131.50
09/19/2024,$132.80,3448820,$132.72,$133.84,$130.88
09/18/2024,$129.25,3673025,$128.47,$130.93,$125.865
09/17/2024,$127.97,2376642,$127.55,$128.73,$126.4901
09/16/2024,$126.54,3297054,$124.00,$126.79,$123.43
09/13/2024,$122.80,3505984,$120.96,$123.52,$120.96
09/12/2024,$120.36,4591983,$118.22,$120.94,$116.64
09/11/2024,$118.29,3754676,$117.34,$118.46,$113.92
09/10/2024,$118.06,2015355,$119.01,$119.29,$115.07
09/09/2024,$118.46,2515822,$117.99,$119.89,$117.51
09/06/2024,$116.24,2657606,$118.85,$119.32,$115.24
09/05/2024,$118.44,2100969,$117.79,$119.79,$117.08
09/04/2024,$117.67,2540026,$117.93,$119.65,$116.90
09/03/2024,$118.27,4263298,$122.06,$123.21,$117.29
08/30/2024,$123.77,2849322,$123.13,$124.20,$121.73
08/29/2024,$122.17,1693968,$122.08,$123.30,$121.21
08/28/2024,$121.63,2392916,$122.28,$123.42,$121.158
08/27/2024,$122.39,1616880,$121.73,$123.16,$121.39
08/26/2024,$122.15,1443606,$122.61,$123.28,$121.045
08/23/2024,$122.23,2447741,$119.94,$122.45,$119.09
08/22/2024,$118.73,2057079,$118.98,$119.54,$118.36
08/21/2024,$118.76,1907937,$118.59,$119.08,$117.83
08/20/2024,$118.65,1867801,$120.20,$120.355,$118.00
08/19/2024,$120.18,2372518,$119.39,$120.63,$118.86
08/16/2024,$119.08,2462907,$120.21,$120.5499,$118.725
08/15/2024,$120.22,2972211,$120.00,$120.905,$118.49
08/14/2024,$118.38,3052254,$116.00,$118.79,$115.89
08/13/2024,$115.81,2710017,$113.69,$115.88,$113.62
08/12/2024,$112.69,2613372,$114.00,$114.39,$112.19
08/09/2024,$113.87,2052293,$113.49,$114.16,$112.32
08/08/2024,$112.78,3774041,$110.55,$113.47,$109.48
08/07/2024,$108.79,3832181,$111.43,$112.98,$108.33
08/06/2024,$109.60,5872889,$107.50,$111.755,$107.22
08/05/2024,$106.23,8356824,$101.81,$108.54,$98.25
08/02/2024,$108.62,7437565,$116.84,$116.85,$108.43
08/01/2024,$119.75,5306621,$123.77,$124.14,$118.685
07/31/2024,$123.45,6604072,$125.96,$128.79,$123.01
07/30/2024,$119.99,3728246,$119.75,$121.41,$118.57
07/29/2024,$118.60,4037947,$119.38,$119.38,$116.93
07/26/2024,$118.51,3480322,$119.46,$120.14,$118.042
07/25/2024,$116.71,4108656,$115.85,$118.99,$113.59
07/24/2024,$115.73,3606388,$117.43,$119.14,$115.51
07/23/2024,$117.96,3173410,$117.65,$119.86,$117.30
07/22/2024,$117.87,4145473,$116.55,$118.12,$115.69
07/19/2024,$115.15,2826651,$115.29,$116.84,$114.12
07/18/2024,$114.91,4616541,$113.73,$116.95,$112.67
07/17/2024,$113.78,3954883,$115.31,$116.06,$112.84
07/16/2024,$116.67,3992589,$115.43,$117.07,$114.805
07/15/2024,$114.96,3618309,$112.20,$115.00,$112.20
07/12/2024,$110.74,2838484,$108.70,$111.75,$108.01
07/11/2024,$108.85,4103253,$110.00,$110.65,$108.57
07/10/2024,$109.45,3297305,$106.64,$109.56,$106.01
07/09/2024,$105.58,2796551,$105.20,$106.61,$104.10
07/08/2024,$105.07,1941811,$106.13,$106.817,$104.71
07/05/2024,$106.08,2250626,$105.66,$106.12,$104.08
07/03/2024,$106.06,1252157,$106.54,$106.99,$105.28
07/02/2024,$105.93,3318775,$104.20,$105.97,$103.63
07/01/2024,$104.51,3445866,$106.65,$107.37,$103.9209
06/28/2024,$105.24,17507500,$106.10,$107.88,$105.05
06/27/2024,$105.86,3567624,$105.36,$106.33,$104.50
06/26/2024,$105.78,4425830,$106.88,$107.35,$105.50
06/25/2024,$107.42,4751238,$106.99,$107.97,$106.54
06/24/2024,$107.47,9103804,$108.52,$110.30,$107.47
06/21/2024,$108.82,145594100,$110.00,$110.00,$105.93
06/20/2024,$110.05,7441155,$110.31,$111.53,$109.19
06/18/2024,$110.48,5160124,$110.68,$111.72,$110.02
06/17/2024,$110.17,5211408,$110.12,$111.00,$108.25
06/14/2024,$109.18,5069624,$108.20,$109.645,$107.84
06/13/2024,$109.36,6530495,$111.32,$111.68,$109.192
06/12/2024,$111.49,6714417,$113.70,$113.91,$110.69
06/11/2024,$110.21,8319705,$108.45,$110.47,$107.36
06/10/2024,$108.95,20405060,$105.10,$110.72,$104.00
06/07/2024,$97.99,4983213,$97.82,$99.99,$96.43
06/06/2024,$99.49,5002646,$103.54,$103.955,$98.83
06/05/2024,$103.40,2825691,$102.05,$103.63,$100.36
06/04/2024,$101.31,3320461,$102.48,$103.29,$100.96
06/03/2024,$103.17,3807123,$104.15,$104.21,$100.63
05/31/2024,$102.84,6116121,$104.13,$106.315,$101.16
05/30/2024,$103.83,1770501,$103.22,$104.49,$103.22
05/29/2024,$103.20,2773609,$104.00,$104.2361,$102.84
05/28/2024,$105.44,3379391,$106.43,$107.24,$104.73
05/24/2024,$106.43,2940258,$104.68,$108.00,$104.57
05/23/2024,$103.98,4143290,$107.21,$107.23,$103.61
05/22/2024,$105.77,3003276,$107.11,$107.92,$105.16
05/21/2024,$106.49,3393429,$104.43,$106.71,$104.22
05/20/2024,$104.88,2377208,$104.43,$105.43,$103.93
05/17/2024,$104.64,1865527,$104.90,$105.01,$103.8863
05/16/2024,$104.15,4932926,$107.00,$107.292,$104.115
05/15/2024,$107.67,4534301,$103.00,$107.94,$102.54
05/14/2024,$102.44,4082558,$100.00,$102.44,$100.00
05/13/2024,$100.24,4755820,$104.23,$104.40,$100.07
05/10/2024,$103.13,4234947,$102.87,$103.28,$102.05
05/09/2024,$102.22,4507037,$99.65,$102.32,$99.60
05/08/2024,$99.67,2251847,$98.64,$99.98,$97.58
05/07/2024,$99.54,4596811,$98.22,$99.81,$97.17
05/06/2024,$98.25,3224977,$95.85,$98.33,$94.65
05/03/2024,$95.01,5831690,$99.59,$100.17,$94.92
05/02/2024,$97.13,6504139,$94.79,$97.20,$93.935
05/01/2024,$95.12,5697800,$95.80,$97.565,$94.03
04/30/2024,$93.07,3465026,$93.88,$95.21,$92.975
04/29/2024,$95.28,3229161,$95.60,$96.11,$94.29
04/26/2024,$95.54,1965876,$95.82,$96.86,$94.72
04/25/2024,$94.87,4944964,$93.74,$96.22,$93.61
04/24/2024,$96.77,3639201,$98.42,$98.55,$95.98
04/23/2024,$97.97,3025710,$95.00,$98.19,$94.365
04/22/2024,$94.47,3079778,$94.09,$95.22,$92.75
04/19/2024,$92.62,4472950,$93.71,$94.24,$91.92
04/18/2024,$93.35,4645274,$94.96,$95.88,$93.12
04/17/2024,$94.63,2352401,$97.20,$97.39,$94.045
04/16/2024,$96.29,4909421,$95.82,$97.09,$94.10
04/15/2024,$95.84,3351108,$98.81,$99.22,$95.11
04/12/2024,$97.29,2829662,$99.09,$99.83,$96.89
04/11/2024,$100.45,5796031,$98.99,$102.76,$98.96
04/10/2024,$99.01,3808377,$97.14,$101.23,$97.02
04/09/2024,$100.27,1922393,$102.00,$102.60,$98.981
04/08/2024,$101.65,2078333,$101.00,$102.12,$100.77
04/05/2024,$100.93,2663077,$98.93,$101.47,$98.455
04/04/2024,$98.17,2156717,$100.20,$101.285,$97.80
04/03/2024,$99.55,2130169,$97.94,$100.2851,$97.94
04/02/2024,$97.90,2262065,$98.87,$98.87,$96.61
04/01/2024,$100.00,2316823,$100.24,$100.97,$99.57
03/28/2024,$100.58,3235169,$100.60,$101.47,$99.74
03/27/2024,$100.51,3257479,$101.94,$102.44,$100.09
03/26/2024,$101.05,2330027,$101.53,$101.91,$100.85
03/25/2024,$100.85,1938058,$100.76,$101.765,$100.76
03/22/2024,$100.76,2588912,$101.66,$101.66,$100.26
03/21/2024,$101.64,4760151,$99.32,$103.48,$99.32
03/20/2024,$98.60,2836997,$95.91,$98.70,$95.4801
03/19/2024,$95.76,2027693,$95.14,$96.56,$94.66
03/18/2024,$95.15,3950261,$97.33,$97.50,$94.88
03/15/2024,$96.70,2904378,$95.90,$97.65,$95.90
03/14/2024,$96.84,1958135,$98.60,$98.75,$95.93
03/13/2024,$97.96,3886240,$99.00,$100.39,$97.72
03/12/2024,$99.18,1804093,$98.00,$99.41,$97.53
03/11/2024,$97.39,3479702,$98.27,$98.52,$97.02
03/08/2024,$98.65,3107960,$98.42,$99.67,$98.00
03/07/2024,$97.98,2598401,$96.89,$98.505,$96.89
03/06/2024,$97.00,3419781,$97.51,$98.41,$96.59
03/05/2024,$96.61,3222716,$98.00,$98.24,$96.30
03/04/2024,$98.62,7643731,$95.96,$99.475,$95.47
03/01/2024,$98.93,5458628,$100.10,$101.8041,$97.54
02/29/2024,$98.26,6604696,$96.53,$98.54,$96.11
02/28/2024,$95.85,2616375,$95.87,$96.20,$95.18
02/27/2024,$96.02,3406622,$95.97,$96.61,$95.42
02/26/2024,$95.80,2048759,$96.81,$96.95,$95.46
02/23/2024,$95.80,2373775,$96.40,$97.4575,$95.26
02/22/2024,$95.77,3943789,$95.54,$97.11,$95.32
02/21/2024,$93.66,3569873,$92.44,$93.68,$92.15
02/20/2024,$93.14,4874650,$94.83,$94.89,$93.10
02/16/2024,$95.66,3477959,$96.22,$96.46,$95.36
02/15/2024,$96.22,5922015,$95.87,$96.92,$95.47
02/14/2024,$95.95,7349271,$97.37,$97.79,$95.88
02/13/2024,$95.88,4600647,$94.83,$96.98,$94.20
02/12/2024,$97.62,3042840,$97.32,$98.63,$96.35
02/09/2024,$97.03,5026142,$96.93,$97.27,$96.10
02/08/2024,$96.55,6753583,$95.51,$97.94,$94.92
02/07/2024,$94.73,5437099,$94.09,$95.47,$93.28
02/06/2024,$93.58,7651953,$92.08,$93.685,$90.40
02/05/2024,$88.45,4246740,$88.68,$88.87,$87.28
02/02/2024,$89.52,2798709,$87.79,$89.84,$87.62
02/01/2024,$88.15,3807705,$87.03,$88.28,$85.19
01/31/2024,$86.58,4442567,$87.87,$88.51,$86.55
01/30/2024,$87.77,3921956,$86.54,$88.17,$86.33
01/29/2024,$87.16,2614491,$86.89,$87.42,$86.10
01/26/2024,$86.75,4084892,$85.17,$86.79,$84.68
01/25/2024,$85.35,3838167,$84.00,$85.38,$83.37
01/24/2024,$83.34,3310885,$84.66,$84.66,$83.01
01/23/2024,$83.99,2083370,$84.20,$84.47,$83.54
01/22/2024,$84.26,2247493,$85.00,$85.33,$84.12
01/19/2024,$84.19,3990313,$81.91,$84.34,$81.14
01/18/2024,$81.56,1519872,$82.01,$82.38,$80.89
01/17/2024,$81.20,1692290,$80.54,$81.69,$80.48
01/16/2024,$81.55,2334314,$80.95,$81.745,$80.20
01/12/2024,$81.79,1991907,$82.44,$82.85,$81.50
01/11/2024,$81.87,3192501,$82.68,$82.85,$81.16
01/10/2024,$82.42,3452042,$81.17,$82.78,$80.635
01/09/2024,$81.40,2075720,$81.35,$81.69,$80.675
01/08/2024,$82.12,2299207,$81.85,$82.21,$81.02
01/05/2024,$81.27,2314398,$79.53,$81.54,$79.53
01/04/2024,$79.96,1666353,$80.00,$80.80,$79.88
01/03/2024,$79.89,3171980,$80.23,$80.62,$78.95
01/02/2024,$81.31,3273273,$82.00,$82.39,$80.215
12/29/2023,$82.85,1699703,$83.73,$83.73,$82.66
12/28/2023,$83.58,974112,$82.97,$83.72,$82.97
12/27/2023,$83.34,1353373,$82.50,$83.735,$82.05
12/26/2023,$82.18,2245163,$81.50,$82.50,$81.16
12/22/2023,$81.92,4140276,$81.62,$82.4427,$81.12
12/21/2023,$81.85,5426667,$82.85,$82.97,$80.01
12/20/2023,$82.03,4571098,$84.26,$84.74,$82.01
12/19/2023,$84.69,3374886,$84.50,$85.66,$84.18
12/18/2023,$84.47,5460953,$83.85,$85.21,$83.78
12/15/2023,$83.81,8285223,$83.01,$84.175,$82.41
12/14/2023,$83.01,6023569,$80.57,$83.423,$80.4623
12/13/2023,$79.58,4566881,$77.14,$80.10,$77.02
12/12/2023,$77.54,2368456,$77.24,$77.96,$76.87
12/11/2023,$77.23,2069228,$76.61,$77.69,$76.60
12/08/2023,$76.95,3281005,$75.16,$77.01,$75.16
12/07/2023,$75.49,1837194,$74.86,$75.78,$74.85
12/06/2023,$74.73,3098606,$76.05,$76.095,$74.69
12/05/2023,$75.44,2901721,$74.86,$75.86,$74.47
12/04/2023,$75.22,4967195,$73.06,$76.13,$73.04
12/01/2023,$74.87,5213777,$75.60,$75.93,$74.84
11/30/2023,$75.84,7853543,$74.75,$75.86,$74.27
11/29/2023,$74.74,11030630,$72.28,$75.15,$71.59
11/28/2023,$69.38,3723012,$69.00,$69.52,$68.895
11/27/2023,$69.06,3121026,$68.75,$69.489,$68.58
11/24/2023,$69.20,1342452,$67.99,$69.445,$67.99
11/22/2023,$68.45,2260212,$68.83,$68.99,$68.04
11/21/2023,$68.22,2078598,$67.87,$68.28,$67.635
11/20/2023,$68.09,2322365,$66.83,$68.25,$66.75
11/17/2023,$66.92,2358290,$66.26,$67.30,$66.11
11/16/2023,$66.03,2743449,$66.44,$66.92,$65.91
11/15/2023,$66.41,2968425,$66.72,$67.25,$66.31
11/14/2023,$66.63,5561203,$66.24,$67.55,$66.21
11/13/2023,$63.97,2403375,$62.92,$64.09,$62.92
11/10/2023,$63.55,2885923,$63.17,$63.59,$62.29
11/09/2023,$62.30,2914624,$62.64,$63.66,$62.235
11/08/2023,$62.41,3262533,$62.61,$62.785,$61.94
11/07/2023,$62.34,5975183,$59.08,$63.40,$59.08
11/06/2023,$59.38,3829778,$60.99,$61.59,$58.94
11/03/2023,$61.09,3803969,$59.57,$61.735,$59.57
11/02/2023,$58.72,3934862,$57.86,$58.875,$57.49
11/01/2023,$56.95,3229689,$55.78,$57.16,$55.78
10/31/2023,$55.40,2734934,$55.17,$55.90,$54.91
10/30/2023,$55.06,2330288,$54.66,$55.25,$54.14
10/27/2023,$54.10,1982498,$54.64,$54.85,$53.715
10/26/2023,$54.57,2919735,$54.59,$55.62,$54.42
10/25/2023,$54.88,1749855,$55.71,$56.02,$54.69
10/24/2023,$56.22,2725998,$55.22,$56.44,$55.22
10/23/2023,$55.23,3136198,$54.73,$55.85,$54.3101
10/20/2023,$54.91,3637583,$55.27,$55.53,$54.33
10/19/2023,$55.61,5312387,$56.87,$58.00,$55.34
10/18/2023,$57.95,3554958,$59.96,$60.02,$57.73
10/17/2023,$60.44,4310060,$59.81,$61.38,$59.665
10/16/2023,$60.34,3542459,$60.12,$61.03,$59.48
10/13/2023,$60.25,4288212,$61.71,$61.71,$59.165
10/12/2023,$61.30,3807923,$63.23,$63.27,$61.22
10/11/2023,$63.10,3355283,$62.26,$63.19,$62.04
10/10/2023,$62.07,2498615,$61.89,$62.76,$61.89
10/09/2023,$61.60,1874923,$61.26,$61.83,$60.92
10/06/2023,$62.03,3795270,$60.06,$62.21,$59.98
10/05/2023,$60.42,2782994,$59.68,$60.595,$59.20
10/04/2023,$59.77,4120109,$59.00,$59.985,$58.96
10/03/2023,$59.00,4492588,$60.37,$60.655,$58.53
10/02/2023,$60.99,1973672,$61.55,$61.87,$60.84
09/29/2023,$61.60,3514120,$63.20,$63.20,$61.46
09/28/2023,$62.55,2152720,$61.90,$62.79,$61.835
09/27/2023,$62.09,2667318,$62.00,$62.25,$61.275
09/26/2023,$61.51,2579313,$62.76,$63.21,$61.485
09/25/2023,$63.55,3966859,$61.87,$63.765,$61.87
09/22/2023,$62.16,3991671,$62.12,$62.635,$61.60
09/21/2023,$61.38,2982493,$62.68,$62.68,$61.36
09/20/2023,$63.63,2755454,$63.69,$64.77,$63.54
09/19/2023,$63.43,2765726,$64.33,$64.58,$63.23
09/18/2023,$64.46,2569991,$64.36,$64.63,$63.95
09/15/2023,$64.40,8069865,$63.55,$64.585,$63.46
09/14/2023,$63.72,4974442,$64.05,$64.135,$63.20
09/13/2023,$63.22,3957674,$63.80,$64.31,$63.20
09/12/2023,$63.79,3360968,$63.30,$64.219,$63.24
09/11/2023,$63.20,3542526,$63.46,$63.55,$62.81
09/08/2023,$62.82,3700147,$61.36,$62.86,$61.19
09/07/2023,$61.38,3865136,$61.07,$61.51,$60.50
09/06/2023,$61.72,3483512,$61.53,$61.88,$61.04
09/05/2023,$61.98,5758085,$62.21,$62.57,$61.71
09/01/2023,$62.20,3926612,$63.28,$63.31,$62.00
08/31/2023,$62.81,8895053,$62.00,$62.925,$61.70
08/30/2023,$61.87,4135008,$61.80,$62.13,$61.38
08/29/2023,$61.72,3502546,$60.65,$61.83,$60.18
08/28/2023,$60.64,4215537,$59.88,$60.66,$59.60
08/25/2023,$59.50,1980887,$59.61,$59.87,$58.38
08/24/2023,$59.55,2609830,$60.52,$60.89,$59.33
08/23/2023,$60.22,3819831,$59.33,$60.34,$59.02
08/22/2023,$59.04,2403974,$60.27,$60.39,$58.89
08/21/2023,$59.86,2087100,$60.20,$60.56,$59.20
08/18/2023,$60.20,2205618,$58.41,$60.3325,$58.23
08/17/2023,$59.15,2232059,$59.31,$59.87,$58.86
08/16/2023,$59.14,3338660,$60.37,$60.37,$59.055
08/15/2023,$60.45,2043627,$61.07,$61.20,$60.28
08/14/2023,$61.78,2441392,$61.58,$62.43,$61.31
08/11/2023,$61.91,2093337,$61.93,$62.01,$60.82
08/10/2023,$62.31,4353958,$62.38,$63.45,$62.01
08/09/2023,$61.57,4422859,$61.19,$61.75,$60.67
08/08/2023,$61.19,3451670,$61.05,$61.69,$59.88
08/07/2023,$61.81,5204016,$60.46,$63.64,$60.46
08/04/2023,$60.19,3211332,$59.59,$60.99,$59.305
08/03/2023,$59.24,2054329,$58.44,$59.44,$58.23
08/02/2023,$58.91,1808548,$58.77,$59.01,$58.22
08/01/2023,$59.73,1568172,$58.90,$59.98,$58.54
07/31/2023,$59.38,2452588,$60.03,$60.15,$59.09
07/28/2023,$59.95,1642424,$60.00,$60.15,$59.47
07/27/2023,$59.13,2495839,$61.21,$61.21,$59.09
07/26/2023,$60.68,2004275,$60.91,$61.11,$60.04
07/25/2023,$60.93,1902391,$60.64,$61.09,$60.42
07/24/2023,$60.77,2017382,$60.49,$61.26,$60.26
07/21/2023,$60.49,2640923,$61.27,$61.30,$60.325
07/20/2023,$60.99,2811747,$60.34,$61.33,$60.19
07/19/2023,$61.09,4655799,$61.63,$62.44,$60.99
07/18/2023,$61.75,2560578,$61.05,$62.135,$60.81
07/17/2023,$60.68,2720033,$60.44,$61.24,$60.20
07/14/2023,$60.56,2687650,$61.49,$61.59,$60.085
07/13/2023,$61.21,5505098,$59.34,$61.34,$59.07
07/12/2023,$58.59,4318072,$57.45,$58.66,$57.08
07/11/2023,$56.31,2657352,$55.64,$56.55,$55.29
07/10/2023,$55.17,1886986,$54.70,$55.4319,$54.70
07/07/2023,$54.87,1910248,$53.62,$55.36,$53.62
07/06/2023,$53.91,2835866,$54.31,$54.44,$52.95
07/05/2023,$55.27,1755893,$55.91,$55.98,$55.21
07/03/2023,$56.50,1342889,$56.00,$56.65,$55.915
06/30/2023,$56.00,3683426,$56.26,$56.86,$55.99
06/29/2023,$55.95,2773104,$55.89,$56.3396,$55.63
06/28/2023,$55.74,3331657,$54.66,$55.855,$54.12
06/27/2023,$54.92,2390146,$53.34,$55.12,$53.30
06/26/2023,$53.09,6229616,$53.34,$53.83,$53.08
06/23/2023,$53.59,9377101,$54.00,$54.23,$53.01
06/22/2023,$55.19,4533741,$55.43,$55.58,$54.61
06/21/2023,$55.78,3991335,$56.29,$56.31,$55.55
06/20/2023,$56.63,2668999,$56.44,$56.78,$56.18
06/16/2023,$57.20,4649348,$58.71,$58.89,$57.17
06/15/2023,$58.61,3081160,$57.00,$58.72,$57.00
06/14/2023,$57.03,2068151,$56.95,$57.70,$56.47
06/13/2023,$56.89,2028617,$56.11,$56.95,$56.06
06/12/2023,$55.67,2249569,$55.51,$55.96,$55.20
06/09/2023,$55.18,2109886,$54.81,$55.43,$54.65
06/08/2023,$54.71,2310133,$54.85,$54.97,$53.96
06/07/2023,$54.70,3012460,$55.02,$55.67,$54.55
06/06/2023,$54.53,2417995,$53.72,$55.25,$53.65
06/05/2023,$54.05,2443073,$53.34,$54.42,$53.305
06/02/2023,$53.63,2826551,$53.19,$54.24,$53.19
06/01/2023,$52.43,2313226,$51.16,$52.90,$50.97
05/31/2023,$51.49,5240989,$51.70,$51.89,$50.69
05/30/2023,$51.67,2583126,$52.02,$52.25,$51.29
05/26/2023,$51.68,1946939,$51.18,$51.96,$51.00
05/25/2023,$50.70,2756118,$49.86,$50.95,$49.72
05/24/2023,$49.44,2049865,$49.45,$49.69,$48.9243
05/23/2023,$50.12,2018935,$50.85,$51.48,$50.015
05/22/2023,$51.19,2514054,$50.08,$51.39,$50.00
05/19/2023,$50.03,2834019,$50.14,$50.74,$49.5701
05/18/2023,$49.97,2329491,$49.50,$49.97,$48.88
05/17/2023,$49.39,2269734,$48.26,$49.685,$47.93
05/16/2023,$47.79,2607971,$48.84,$49.07,$47.79
05/15/2023,$49.11,2674558,$48.36,$49.395,$48.10
05/12/2023,$48.49,2529376,$48.75,$49.12,$47.91
05/11/2023,$48.61,2630476,$49.12,$49.35,$48.36
05/10/2023,$49.18,3310988,$49.56,$50.025,$48.98
05/09/2023,$49.01,2643598,$48.64,$49.78,$48.63
05/08/2023,$49.31,5085449,$51.51,$52.10,$48.94
05/05/2023,$51.51,4398756,$50.05,$51.53,$50.05
05/04/2023,$49.60,3856656,$50.78,$50.79,$48.83
05/03/2023,$51.31,3151686,$51.46,$52.63,$50.95
05/02/2023,$51.22,2858846,$52.60,$53.21,$50.60
05/01/2023,$53.25,2915011,$52.98,$54.015,$52.965
04/28/2023,$53.07,2712799,$51.39,$53.085,$51.21
04/27/2023,$51.36,1961268,$50.73,$51.46,$50.2601
04/26/2023,$50.30,2792297,$51.00,$51.30,$50.10
04/25/2023,$51.04,3531059,$52.23,$52.31,$51.01
04/24/2023,$52.49,2305682,$52.69,$52.86,$52.26
04/21/2023,$52.52,2958051,$52.97,$53.095,$52.22
04/20/2023,$52.96,3537860,$53.17,$53.50,$52.72
04/19/2023,$53.92,2650954,$52.42,$54.42,$52.42
04/18/2023,$53.03,3192260,$52.91,$53.58,$52.64
04/17/2023,$52.32,1636500,$51.95,$52.41,$51.70
04/14/2023,$51.91,2188268,$52.06,$52.31,$51.14
04/13/2023,$52.00,1697491,$51.82,$52.25,$51.39
04/12/2023,$51.29,2237077,$52.08,$52.265,$51.1491
04/11/2023,$51.50,3212047,$50.95,$52.15,$50.80
04/10/2023,$50.40,3326609,$49.00,$50.48,$48.945
04/06/2023,$49.31,2388721,$49.50,$49.835,$49.13
04/05/2023,$49.81,2951526,$50.41,$50.55,$49.21
04/04/2023,$51.01,2066364,$52.22,$52.29,$50.64
04/03/2023,$51.93,2236508,$52.24,$52.43,$51.06
03/31/2023,$52.52,2007223,$51.80,$52.575,$51.695
03/30/2023,$51.35,1829513,$51.80,$51.94,$51.025
03/29/2023,$51.13,1984425,$51.00,$51.28,$50.42
03/28/2023,$50.35,2085364,$50.61,$50.8299,$49.95
03/27/2023,$50.42,2405643,$51.04,$51.135,$49.98
03/24/2023,$50.05,3184231,$49.31,$50.17,$48.501
03/23/2023,$50.57,3090206,$50.82,$51.73,$49.69
03/22/2023,$50.36,2601869,$51.09,$52.05,$50.33
03/21/2023,$51.03,2931228,$49.55,$51.395,$49.28
03/20/2023,$48.60,4244227,$48.30,$48.84,$47.81
03/17/2023,$48.44,4769328,$49.35,$49.61,$47.46
03/16/2023,$49.74,4605740,$49.10,$50.67,$48.62
03/15/2023,$49.83,3122378,$49.28,$50.655,$49.00
03/14/2023,$50.87,4010577,$51.58,$52.43,$50.41
03/13/2023,$49.83,5910758,$48.24,$50.56,$47.60
03/10/2023,$50.31,10674050,$53.52,$53.89,$48.815
03/09/2023,$54.45,3543377,$56.93,$56.98,$54.37
03/08/2023,$57.00,2968154,$56.15,$57.04,$55.905
03/07/2023,$55.85,2861977,$56.75,$57.06,$55.685
03/06/2023,$57.08,1974435,$56.86,$57.39,$56.435
03/03/2023,$56.96,1784676,$56.01,$56.96,$55.28
03/02/2023,$55.81,1890105,$55.43,$55.93,$54.88
03/01/2023,$55.95,2020300,$55.47,$56.57,$55.47
02/28/2023,$56.35,2966522,$55.66,$56.88,$55.56
02/27/2023,$55.65,3023713,$55.91,$56.33,$55.465
02/24/2023,$55.03,2648550,$54.97,$55.29,$54.12
02/23/2023,$55.90,1910018,$56.14,$56.421,$55.18
02/22/2023,$55.51,1844547,$55.84,$56.41,$55.02
02/21/2023,$55.70,2404199,$56.17,$56.49,$55.42
02/17/2023,$57.18,1936711,$57.18,$57.38,$56.56
02/16/2023,$57.55,3012084,$57.37,$58.26,$57.17
02/15/2023,$58.90,2619498,$58.50,$59.12,$58.13
02/14/2023,$58.60,3091900,$58.50,$59.63,$57.98
02/13/2023,$59.10,2877617,$58.25,$59.27,$58.17
02/10/2023,$57.99,2548888,$57.16,$58.17,$56.74
02/09/2023,$57.70,3992821,$58.62,$59.08,$57.60
02/08/2023,$58.27,4691128,$58.65,$60.53,$57.92
02/07/2023,$58.94,6339510,$56.22,$59.37,$55.39
02/06/2023,$56.02,3043189,$56.07,$56.30,$55.18
02/03/2023,$57.15,2662606,$56.84,$58.44,$56.81
02/02/2023,$58.01,3472502,$58.00,$58.9153,$57.43
02/01/2023,$56.99,3092483,$55.65,$57.40,$54.89
01/31/2023,$55.81,2720188,$54.40,$55.81,$54.33
01/30/2023,$54.43,2262295,$54.75,$55.20,$54.34
01/27/2023,$55.50,2546403,$55.19,$56.00,$54.88
01/26/2023,$55.32,2710944,$54.09,$55.39,$53.79
01/25/2023,$53.57,2167684,$52.32,$53.60,$51.66
01/24/2023,$53.37,2094747,$53.81,$54.23,$53.08
01/23/2023,$53.89,2593222,$53.57,$54.54,$53.025
01/20/2023,$53.18,5984718,$50.88,$53.25,$50.64
01/19/2023,$50.50,5307316,$52.18,$52.58,$49.54
